params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,mu_fur
31-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.500000-notes/run_0,2003,7954,2623,7334,0.2820768846729905,0.4517727792603889,0.0770384510499045,0.1489816444556198,fn<0,565.0,1185.0,31.0,0.5
31-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.600000-notes/run_0,1725,8223,2566,7382,0.256231884057971,0.5,0.0598753725277702,0.1560257813450079,fn>=0,442.0,1283.0,31.0,0.6
31-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.600000-notes/run_0,1998,8351,2778,7571,0.2147147147147147,0.4352051835853132,0.0566635847312112,0.1447730810681355,fn>=0_inferred,429.0,1209.0,31.0,0.6
31-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.600000-notes/run_0,1848,8204,2636,7416,0.2321428571428571,0.4616843702579666,0.0578478964401294,0.1483422720624085,fn<0,429.0,1217.0,31.0,0.6
31-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.600000-notes/run_0,1575,8076,2424,7227,0.2806349206349206,0.5325907590759076,0.0611595406115954,0.1598563645368994,fn<0_inferred,442.0,1291.0,31.0,0.6
31-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.600000-notes/run_0,3573,16427,5202,14798,0.2437727399944024,0.4805843906189927,0.0588593053115285,0.1521884702014975,all,871.0,2500.0,31.0,0.6
31-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.700000-notes/run_0,1416,7898,1645,7669,0.3086158192090395,0.4048632218844984,0.0569826574520798,0.0843251456064826,fn>=0_inferred,437.0,666.0,31.0,0.7
31-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.700000-notes/run_0,2128,8558,3462,7224,0.1729323308270676,0.4916233391103408,0.0509413067552602,0.198878242580042,fn<0_inferred,368.0,1702.0,31.0,0.7
31-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.700000-notes/run_0,1688,8305,2592,7401,0.2014218009478673,0.4799382716049383,0.0459397378732603,0.149789283564118,fn>=0,340.0,1244.0,31.0,0.7
31-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.700000-notes/run_0,1856,8151,2515,7492,0.2505387931034483,0.4469184890656064,0.0620662039508809,0.1378971905287694,fn<0,465.0,1124.0,31.0,0.7
31-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.700000-notes/run_0,3544,16456,5107,14893,0.2271444695259593,0.4636773056588995,0.054052239307057,0.1438988818667963,all,805.0,2368.0,31.0,0.7
31-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.800000-notes/run_0,3319,16681,5259,14741,0.1868032539921663,0.4867845598022438,0.0420595617665015,0.1534680175049457,all,620.0,2560.0,31.0,0.8
31-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.800000-notes/run_0,1676,8330,2656,7350,0.1766109785202864,0.4804216867469879,0.0402721088435374,0.1531812725090036,fn<0,296.0,1276.0,31.0,0.8
31-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.800000-notes/run_0,1643,8351,2603,7391,0.1972002434570907,0.4932769880906646,0.0438370991746719,0.1537540414321638,fn>=0,324.0,1284.0,31.0,0.8
31-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.800000-notes/run_0,2281,8668,3762,7187,0.140289346777729,0.4787347155768208,0.0445248365103659,0.2077757268112598,fn<0_inferred,320.0,1801.0,31.0,0.8
31-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.800000-notes/run_0,1038,8013,1497,7554,0.2890173410404624,0.5070140280561122,0.0397140587768069,0.0947210782478472,fn>=0_inferred,300.0,759.0,31.0,0.8
31-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.900000-notes/run_0,1602,8361,2599,7364,0.181023720349563,0.4951904578684109,0.0393807713199348,0.1539289558665231,fn>=0,290.0,1287.0,31.0,0.9
31-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.900000-notes/run_0,1638,8399,2679,7358,0.1733821733821733,0.4945875326614408,0.0385974449578689,0.1577568758185498,fn<0,284.0,1325.0,31.0,0.9
31-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.900000-notes/run_0,1501,8300,2452,7349,0.1918720852764823,0.5053017944535073,0.0391890053068444,0.1492771084337349,fn>=0_inferred,288.0,1239.0,31.0,0.9
31-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.900000-notes/run_0,1739,8460,2826,7373,0.1644623346751006,0.4858457183297948,0.0387901803879018,0.1622931442080378,fn<0_inferred,286.0,1373.0,31.0,0.9
31-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-0.900000-notes/run_0,3240,16760,5278,14722,0.1771604938271604,0.4948844259189087,0.0389892677625322,0.1558472553699284,all,574.0,2612.0,31.0,0.9
31-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-1.000000-notes/run_0,1568,8519,2598,7489,0.1613520408163265,0.4938414164742109,0.0337828815596207,0.1506045310482451,fn>=0,253.0,1283.0,31.0,1.0
31-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-1.000000-notes/run_0,1400,8436,2374,7462,0.1821428571428571,0.5176916596461668,0.0341731439292414,0.1456851588430535,fn<0_inferred,255.0,1229.0,31.0,1.0
31-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-1.000000-notes/run_0,1604,8309,2517,7396,0.1938902743142144,0.4862932061978546,0.0420497566252028,0.1473101456252256,fn<0,311.0,1224.0,31.0,1.0
31-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-1.000000-notes/run_0,3172,16828,5115,14885,0.1778058007566204,0.4901270772238514,0.0378904937856902,0.1489778939862134,all,564.0,2507.0,31.0,1.0
31-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/31-r_fun-1.000000-notes/run_0,1772,8392,2741,7423,0.1743792325056433,0.4662531922655964,0.0416273743769365,0.1522878932316491,fn>=0_inferred,309.0,1278.0,31.0,1.0
32-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.000000-notes/run_0,3102,8278,4033,7347,0.2662798194713088,0.4356558393255641,0.112426840887437,0.2122493355883063,fn<0_inferred,826.0,1757.0,32.0,0.0
32-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.000000-notes/run_0,4391,15609,5254,14746,0.3172398086996128,0.4293871336124857,0.0944662959446629,0.1445320007687872,all,1393.0,2256.0,32.0,0.0
32-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.000000-notes/run_0,1289,7331,1221,7399,0.4398758727695888,0.4086814086814087,0.0766319772942289,0.0680671122629927,fn>=0_inferred,567.0,499.0,32.0,0.0
32-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.000000-notes/run_0,2171,7740,2583,7328,0.3122984799631506,0.4219899341850561,0.0925218340611353,0.1408268733850129,fn<0,678.0,1090.0,32.0,0.0
32-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.000000-notes/run_0,2220,7869,2671,7418,0.322072072072072,0.4365406214900786,0.0963871663521164,0.1481763883593849,fn>=0,715.0,1166.0,32.0,0.0
32-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.100000-notes/run_0,1240,7375,1441,7174,0.5145161290322581,0.582234559333796,0.0889322553666016,0.1137627118644067,fn>=0_inferred,638.0,839.0,32.0,0.1
32-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.100000-notes/run_0,2161,7750,2527,7384,0.3558537714021286,0.4491491887613771,0.1041440953412784,0.1464516129032258,fn<0,769.0,1135.0,32.0,0.1
32-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.100000-notes/run_0,4258,15742,5126,14874,0.3398309065288868,0.4516191962543894,0.0972838510151943,0.1470588235294117,all,1447.0,2315.0,32.0,0.1
32-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.100000-notes/run_0,2097,7992,2599,7490,0.3233190271816881,0.4540207772220084,0.090520694259012,0.1476476476476476,fn>=0,678.0,1180.0,32.0,0.1
32-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.100000-notes/run_0,3018,8367,3685,7700,0.2680583167660702,0.4005427408412483,0.105064935064935,0.1764073144496235,fn<0_inferred,809.0,1476.0,32.0,0.1
32-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.200000-notes/run_0,2100,7865,2682,7283,0.289047619047619,0.4433258762117822,0.0833447755045997,0.151176096630642,fn<0,607.0,1189.0,32.0,0.2
32-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.200000-notes/run_0,2194,7841,2637,7398,0.3336371923427529,0.4455821008722032,0.0989456609894566,0.1498533350337967,fn>=0,732.0,1175.0,32.0,0.2
32-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.200000-notes/run_0,4294,15706,5319,14681,0.3118304611085235,0.4444444444444444,0.0912063210952932,0.150515726473959,all,1339.0,2364.0,32.0,0.2
32-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.200000-notes/run_0,967,6977,806,7138,0.5501551189245087,0.4602977667493796,0.0745306808629868,0.053174716927046,fn>=0_inferred,532.0,371.0,32.0,0.2
32-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.200000-notes/run_0,3327,8729,4513,7543,0.2425608656447249,0.4416131176600931,0.1069866101020814,0.2283193951197158,fn<0_inferred,807.0,1993.0,32.0,0.2
32-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.300000-notes/run_0,4086,15914,5190,14810,0.3015173764072442,0.4500963391136801,0.0831870357866306,0.146788990825688,all,1232.0,2336.0,32.0,0.3
32-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.300000-notes/run_0,2071,7866,2567,7370,0.3191694833413809,0.4507206856252435,0.0896879240162822,0.1470887363335876,fn<0,661.0,1157.0,32.0,0.3
32-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.300000-notes/run_0,2015,8048,2623,7440,0.2833746898263027,0.4494853221502097,0.076747311827957,0.1464960238568588,fn>=0,571.0,1179.0,32.0,0.3
32-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.300000-notes/run_0,2993,8406,4107,7292,0.2295355830270631,0.4385196006817628,0.0942128359846407,0.2142517249583631,fn<0_inferred,687.0,1801.0,32.0,0.3
32-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.300000-notes/run_0,1093,7508,1083,7518,0.4986276303751144,0.4939981532779317,0.0724926842245278,0.0712573255194459,fn>=0_inferred,545.0,535.0,32.0,0.3
32-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.400000-notes/run_0,2014,7949,2611,7352,0.3147964250248262,0.4714668709306779,0.0862350380848748,0.1548622468234998,fn>=0,634.0,1231.0,32.0,0.4
32-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.400000-notes/run_0,3918,16082,5266,14734,0.2914752424706482,0.472844663881504,0.0775078050766933,0.1548314886208183,all,1142.0,2490.0,32.0,0.4
32-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.400000-notes/run_0,1678,7799,2061,7416,0.3438617401668653,0.4657933042212518,0.0778047464940668,0.1230927041928452,fn>=0_inferred,577.0,960.0,32.0,0.4
32-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.400000-notes/run_0,2240,8283,3205,7318,0.2522321428571428,0.4773790951638065,0.0772068871276305,0.1847156827236508,fn<0_inferred,565.0,1530.0,32.0,0.4
32-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.400000-notes/run_0,1904,8133,2655,7382,0.2668067226890756,0.4741996233521657,0.0688160390138173,0.1548014262879626,fn<0,508.0,1259.0,32.0,0.4
32-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.500000-notes/run_0,2342,8144,3001,7485,0.2305721605465414,0.3995334888370543,0.0721442885771543,0.1472249508840864,fn>=0_inferred,540.0,1199.0,32.0,0.5
32-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.500000-notes/run_0,1945,8071,2654,7362,0.2380462724935732,0.4415975885455915,0.0628905188807389,0.1452112501548755,fn>=0,463.0,1172.0,32.0,0.5
32-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.500000-notes/run_0,1959,8025,2583,7401,0.2628892291985707,0.4409601238869531,0.0695851911903796,0.1419314641744548,fn<0,515.0,1139.0,32.0,0.5
32-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.500000-notes/run_0,3904,16096,5237,14763,0.2505122950819672,0.4412831773916364,0.0662466978256452,0.1435760437375745,all,978.0,2311.0,32.0,0.5
32-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.500000-notes/run_0,1562,7952,2236,7278,0.2804097311139564,0.4973166368515205,0.0601813685078318,0.1398390342052314,fn<0_inferred,438.0,1112.0,32.0,0.5
32-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.600000-notes/run_0,3626,16374,5133,14867,0.234142305570877,0.4589908435612702,0.0571063429071097,0.1438866495663857,all,849.0,2356.0,32.0,0.6
32-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.600000-notes/run_0,1827,8238,2602,7463,0.221127531472359,0.4531129900076864,0.0541337263834918,0.1431172614712308,fn<0,404.0,1179.0,32.0,0.6
32-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.600000-notes/run_0,1799,8136,2531,7404,0.2473596442468038,0.4650335835638087,0.0601026472177201,0.1446656833824975,fn>=0,445.0,1177.0,32.0,0.6
32-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.600000-notes/run_0,2267,8487,3236,7518,0.1945302161446846,0.4357231149567367,0.0586592178770949,0.1661364439731353,fn<0_inferred,441.0,1410.0,32.0,0.6
32-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.600000-notes/run_0,1359,7887,1897,7349,0.3002207505518763,0.4986821296784396,0.0555177575180296,0.1199442119944212,fn>=0_inferred,408.0,946.0,32.0,0.6
32-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.700000-notes/run_0,1956,8261,2701,7516,0.2295501022494887,0.4420584968530174,0.0597392229909526,0.1445345599806319,fn>=0_inferred,449.0,1194.0,32.0,0.7
32-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/32-r_fun-0.700000-notes/run_0,1793,8218,2548,7463,0.2442833240379252,0.4682103610675039,0.0586895350395283,0.1451691409101971,fn>=0,438.0,1193.0,32.0,0.7
