params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,dhom
38-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/38-r_fun-0.800000-notes/run_0,2577,9621,5308,6890,0.4447031431897555,0.7304069329314242,0.1663280116110304,0.4029726639642448,fn<0_inferred,1146.0,3877.0,38.0,0.8
38-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/38-r_fun-0.800000-notes/run_0,3022,16978,5311,14689,0.5261416280608868,0.7303709282620975,0.108244264415549,0.2284721404170102,all,1590.0,3879.0,38.0,0.8
38-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/38-r_fun-0.900000-notes/run_0,2800,9004,5095,6709,0.4532142857142857,0.6995093228655545,0.1891489044566999,0.3958240781874722,fn<0_inferred,1269.0,3564.0,38.0,0.9
38-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/38-r_fun-0.900000-notes/run_0,1193,8684,2531,7346,0.6127409891031014,0.817463453180561,0.0995099373808875,0.2382542607093505,fn>=0,731.0,2069.0,38.0,0.9
38-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/38-r_fun-0.900000-notes/run_0,511,7685,9,8187,0.9960861056751468,0.7777777777777778,0.0621717356785147,0.0009108653220559,fn>=0_inferred,509.0,7.0,38.0,0.9
38-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/38-r_fun-0.900000-notes/run_0,2118,8005,2573,7550,0.4943342776203966,0.5837543723280217,0.1386754966887417,0.1876327295440349,fn<0,1047.0,1502.0,38.0,0.9
38-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/38-r_fun-0.900000-notes/run_0,3311,16689,5104,14896,0.5369978858350951,0.6996473354231975,0.1193609022556391,0.213973275810414,all,1778.0,3571.0,38.0,0.9
38-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/38-r_fun-1.000000-notes/run_0,2282,6997,2310,6969,0.4338299737072743,0.4406926406926407,0.1420576840292725,0.1454909246820065,fn>=0_inferred,990.0,1018.0,38.0,1.0
38-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/38-r_fun-1.000000-notes/run_0,2503,8218,2897,7824,0.5065920894926089,0.5736969278564031,0.1620654396728016,0.2022389875882209,fn<0_inferred,1268.0,1662.0,38.0,1.0
38-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/38-r_fun-1.000000-notes/run_0,2770,7148,2536,7382,0.5072202166064982,0.4617507886435331,0.1903278244378217,0.1638220481253497,fn>=0,1405.0,1171.0,38.0,1.0
38-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/38-r_fun-1.000000-notes/run_0,2015,8067,2671,7411,0.4233250620347394,0.5649569449644328,0.1150991768992038,0.1870583860171067,fn<0,853.0,1509.0,38.0,1.0
38-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/38-r_fun-1.000000-notes/run_0,4785,15215,5207,14793,0.4718913270637409,0.5146917610908393,0.152639762049618,0.1761419651659546,all,2258.0,2680.0,38.0,1.0
39-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.000000-notes/run_0,2263,7819,2635,7447,0.2978347326557666,0.3969639468690702,0.090506244125151,0.1337766977874408,fn>=0,674.0,1046.0,39.0,0.0
39-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.000000-notes/run_0,1828,8090,2580,7338,0.3260393873085339,0.5224806201550387,0.0812210411556282,0.1666254635352286,fn<0,596.0,1348.0,39.0,0.0
39-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.000000-notes/run_0,4091,15909,5215,14785,0.3104375458323148,0.4590604026845638,0.0858978694622928,0.1504808598906279,all,1270.0,2394.0,39.0,0.0
39-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.000000-notes/run_0,1818,7249,1838,7229,0.2816281628162816,0.2894450489662676,0.0708258403651957,0.0733894330252448,fn>=0_inferred,512.0,532.0,39.0,0.0
39-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.000000-notes/run_0,2273,8660,3377,7556,0.3334799824021117,0.5513769618004146,0.1003176283748014,0.2150115473441108,fn<0_inferred,758.0,1862.0,39.0,0.0
39-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.100000-notes/run_0,2093,10493,2896,9690,0.4089823220258002,0.5728591160220995,0.0883384932920536,0.1581054036024016,fn<0_inferred,856.0,1659.0,39.0,0.1
39-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.100000-notes/run_0,1880,7990,2558,7312,0.2734042553191489,0.4659890539483972,0.0702954048140043,0.1491864831038798,fn<0,514.0,1192.0,39.0,0.1
39-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.100000-notes/run_0,2157,5257,2370,5044,0.1798794622160408,0.2535864978902953,0.0769230769230769,0.1143237587977934,fn>=0_inferred,388.0,601.0,39.0,0.1
39-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.100000-notes/run_0,2370,7760,2708,7422,0.3080168776371308,0.3943870014771048,0.0983562382107248,0.1376288659793814,fn>=0,730.0,1068.0,39.0,0.1
39-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.100000-notes/run_0,4250,15750,5266,14734,0.2927058823529411,0.4291682491454615,0.0844305687525451,0.1434920634920635,all,1244.0,2260.0,39.0,0.1
39-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.200000-notes/run_0,1115,6565,714,6966,0.3856502242152466,0.0406162464985994,0.0617283950617283,0.0044173648134044,fn>=0_inferred,430.0,29.0,39.0,0.2
39-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.200000-notes/run_0,1912,8068,2531,7449,0.3143305439330544,0.4820229158435401,0.0806819707343267,0.1512146752602875,fn>=0,601.0,1220.0,39.0,0.2
39-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.200000-notes/run_0,3780,16220,5208,14792,0.3608465608465608,0.5360983102918587,0.0922120064899945,0.1721331689272503,all,1364.0,2792.0,39.0,0.2
39-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.200000-notes/run_0,2665,9655,4494,7826,0.35046904315197,0.6148197596795728,0.1193457705085612,0.2861729673744174,fn<0_inferred,934.0,2763.0,39.0,0.2
39-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.200000-notes/run_0,1868,8152,2677,7343,0.408458244111349,0.5872245050429585,0.103908484270734,0.1928361138370952,fn<0,763.0,1572.0,39.0,0.2
39-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.300000-notes/run_0,4197,15803,5298,14702,0.3924231593995711,0.5186862967157417,0.1120255747517344,0.1738910333480984,all,1647.0,2748.0,39.0,0.3
39-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.300000-notes/run_0,2159,7968,2707,7420,0.3802686428902269,0.5057258958256372,0.1106469002695417,0.1718122489959839,fn>=0,821.0,1369.0,39.0,0.3
39-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.300000-notes/run_0,2038,7835,2591,7282,0.4052993130520118,0.5322269394056349,0.1134303762702554,0.1760051052967453,fn<0,826.0,1379.0,39.0,0.3
39-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.300000-notes/run_0,2234,7708,2583,7359,0.3907788719785138,0.473093302361595,0.1186302486750917,0.1585365853658536,fn>=0_inferred,873.0,1222.0,39.0,0.3
39-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.300000-notes/run_0,1963,8095,2715,7343,0.3942944472745797,0.5620626151012892,0.1054065096009805,0.1885114268066708,fn<0_inferred,774.0,1526.0,39.0,0.3
39-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.400000-notes/run_0,2305,7321,2211,7415,0.396529284164859,0.370872908186341,0.1232636547538772,0.112006556481355,fn>=0_inferred,914.0,820.0,39.0,0.4
39-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.400000-notes/run_0,1838,8124,2617,7345,0.3813928182807399,0.565533053114253,0.0954390742001361,0.1821762678483505,fn>=0,701.0,1480.0,39.0,0.4
39-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.400000-notes/run_0,3830,16170,5254,14746,0.4180156657963446,0.5757518081461743,0.1085718160857181,0.1870748299319728,all,1601.0,3025.0,39.0,0.4
39-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.400000-notes/run_0,1525,8849,3043,7331,0.4504918032786885,0.7246138678935261,0.0937116355203928,0.2491806983839982,fn<0_inferred,687.0,2205.0,39.0,0.4
39-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.400000-notes/run_0,1992,8046,2637,7401,0.4518072289156626,0.5858930602957907,0.1216051884880421,0.192020879940343,fn<0,900.0,1545.0,39.0,0.4
39-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.500000-notes/run_0,424,7807,39,8192,0.945754716981132,0.4102564102564102,0.0489501953125,0.0020494428077366,fn>=0_inferred,401.0,16.0,39.0,0.5
39-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.500000-notes/run_0,1720,8299,2664,7355,0.5,0.6771771771771772,0.1169272603670972,0.2173755874201711,fn>=0,860.0,1804.0,39.0,0.5
39-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.500000-notes/run_0,2920,8849,5300,6469,0.3938356164383562,0.6660377358490566,0.1777709074045447,0.3989151316532942,fn<0_inferred,1150.0,3530.0,39.0,0.5
39-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.500000-notes/run_0,1624,8357,2675,7306,0.4254926108374384,0.6512149532710281,0.0945797974267725,0.2084480076582505,fn<0,691.0,1742.0,39.0,0.5
39-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.500000-notes/run_0,3344,16656,5339,14661,0.4638157894736842,0.6641693200973965,0.1057908737466748,0.2128962536023054,all,1551.0,3546.0,39.0,0.5
39-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.600000-notes/run_0,1525,8506,2669,7362,0.4170491803278688,0.6669164481079056,0.0863895680521597,0.2092640489066541,fn<0,636.0,1780.0,39.0,0.6
39-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.600000-notes/run_0,415,7948,51,8312,0.9614457831325302,0.6862745098039216,0.0480028873917228,0.0044036235530951,fn>=0_inferred,399.0,35.0,39.0,0.6
39-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.600000-notes/run_0,3433,16567,5239,14761,0.4625691814739295,0.6478335560221417,0.1075807872095386,0.2048650932576809,all,1588.0,3394.0,39.0,0.6
39-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.600000-notes/run_0,1908,8061,2570,7399,0.4989517819706499,0.6280155642023346,0.1286660359508041,0.2002232973576479,fn>=0,952.0,1614.0,39.0,0.6
39-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.600000-notes/run_0,3018,8619,5188,6449,0.3939695162359178,0.64745566692367,0.184369669716235,0.3897203851954983,fn<0_inferred,1189.0,3359.0,39.0,0.6
39-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.700000-notes/run_0,3128,8531,5260,6399,0.3983375959079284,0.6422053231939163,0.1947179246757305,0.3959676474035869,fn<0_inferred,1246.0,3378.0,39.0,0.7
39-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.700000-notes/run_0,3687,16313,5319,14681,0.4852183346894494,0.6431660086482421,0.1218581840474082,0.2097100472016183,all,1789.0,3421.0,39.0,0.7
39-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.700000-notes/run_0,2015,7935,2623,7327,0.4794044665012407,0.6000762485703393,0.1318411355261362,0.1983616887208569,fn<0,966.0,1574.0,39.0,0.7
39-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.700000-notes/run_0,559,7782,59,8282,0.9713774597495528,0.7288135593220338,0.0655638734605167,0.0055255718324338,fn>=0_inferred,543.0,43.0,39.0,0.7
39-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.700000-notes/run_0,1672,8378,2696,7354,0.4922248803827751,0.6850890207715133,0.1119118846886048,0.2204583432800191,fn>=0,823.0,1847.0,39.0,0.7
39-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.800000-notes/run_0,535,7927,19,8443,0.9906542056074766,0.7368421052631579,0.0627738955347625,0.0017661158067364,fn>=0_inferred,530.0,14.0,39.0,0.8
39-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.800000-notes/run_0,2883,8655,5185,6353,0.4092958723551855,0.6715525554484089,0.1857390209349913,0.4023108030040439,fn<0_inferred,1180.0,3482.0,39.0,0.8
39-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.800000-notes/run_0,3418,16582,5204,14796,0.5002925687536571,0.6717909300538047,0.1155717761557177,0.2108310215896755,all,1710.0,3496.0,39.0,0.8
39-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.800000-notes/run_0,1402,8497,2566,7333,0.5099857346647646,0.7322681215900234,0.0975044320196372,0.2211368718371189,fn>=0,715.0,1879.0,39.0,0.8
39-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.800000-notes/run_0,2016,8085,2638,7463,0.4935515873015873,0.6129643669446551,0.1333244003751842,0.2,fn<0,995.0,1617.0,39.0,0.8
39-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.900000-notes/run_0,2232,7674,2566,7340,0.428763440860215,0.5031176929072486,0.1303814713896458,0.1682303883242116,fn>=0,957.0,1291.0,39.0,0.9
39-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.900000-notes/run_0,1848,8246,2617,7477,0.4902597402597403,0.6400458540313336,0.1211715928848468,0.203128789716226,fn<0,906.0,1675.0,39.0,0.9
39-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.900000-notes/run_0,4080,15920,5183,14817,0.4566176470588235,0.5722554505112869,0.1257339542417493,0.1863065326633166,all,1863.0,2966.0,39.0,0.9
39-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.900000-notes/run_0,493,5401,242,5652,0.5212981744421906,0.024793388429752,0.0454706298655343,0.0011109053878911,fn>=0_inferred,257.0,6.0,39.0,0.9
39-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/39-r_fun-0.900000-notes/run_0,3587,10519,4941,9165,0.4477279063284081,0.5990690143695608,0.1752318603382433,0.2813955699210951,fn<0_inferred,1606.0,2960.0,39.0,0.9
