params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,mu_fnr
33-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/33-r_fun-0.900000-notes/run_0,1615,8776,984,9407,0.6693498452012384,0.4573170731707317,0.1149144254278728,0.0512762078395624,fn<0_inferred,1081.0,450.0,33.0,0.9
33-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/33-r_fun-0.900000-notes/run_0,1419,8505,769,9155,0.704721634954193,0.4551365409622886,0.1092299290005461,0.0411522633744856,fn<0,1000.0,350.0,33.0,0.9
33-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/33-r_fun-1.000000-notes/run_0,1343,9018,713,9648,0.766939687267312,0.5610098176718092,0.1067578772802653,0.0443557329784874,fn<0_inferred,1030.0,400.0,33.0,1.0
33-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/33-r_fun-1.000000-notes/run_0,1441,8198,553,9086,0.7182512144344205,0.2658227848101265,0.1139115122165969,0.0179312027323737,fn>=0_inferred,1035.0,147.0,33.0,1.0
33-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/33-r_fun-1.000000-notes/run_0,1427,8538,621,9344,0.7498248072880168,0.4251207729468599,0.1145119863013698,0.0309205903021784,fn<0,1070.0,264.0,33.0,1.0
33-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/33-r_fun-1.000000-notes/run_0,2784,17216,1266,18734,0.7417385057471264,0.4320695102685624,0.1102273940429166,0.0317727695167286,all,2065.0,547.0,33.0,1.0
33-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/33-r_fun-1.000000-notes/run_0,1357,8678,645,9390,0.7332350773765659,0.4387596899224806,0.1059637912673056,0.0326112007374971,fn>=0,995.0,283.0,33.0,1.0
34-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.000000-notes/run_0,4402,15598,5320,14680,0.3103134938664244,0.4293233082706767,0.0930517711171662,0.1464290293627388,all,1366.0,2284.0,34.0,0.0
34-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.000000-notes/run_0,3345,8631,4113,7863,0.2499252615844544,0.3899829807926088,0.1063207427190639,0.1858417332869887,fn<0_inferred,836.0,1604.0,34.0,0.0
34-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.000000-notes/run_0,1057,6967,1207,6817,0.5014191106906338,0.5633802816901409,0.0777468094469708,0.0976029855030859,fn>=0_inferred,530.0,680.0,34.0,0.0
34-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.000000-notes/run_0,2148,7807,2621,7334,0.3077281191806331,0.4326592903471957,0.0901281701663485,0.1452542589983348,fn>=0,661.0,1134.0,34.0,0.0
34-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.000000-notes/run_0,2254,7791,2699,7346,0.3127772848269742,0.4260837347165617,0.0959705962428532,0.1476062122962392,fn<0,705.0,1150.0,34.0,0.0
34-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.100000-notes/run_0,4317,15683,5188,14812,0.320824646745425,0.4348496530454896,0.0935052660005401,0.1438500286934897,all,1385.0,2256.0,34.0,0.1
34-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.100000-notes/run_0,2042,7855,2549,7348,0.2972575905974535,0.4370341310317772,0.0826075122482308,0.1418204964990451,fn<0,607.0,1114.0,34.0,0.1
34-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.100000-notes/run_0,1345,7220,1143,7422,0.4855018587360595,0.3945756780402449,0.0879816760980867,0.0624653739612188,fn>=0_inferred,653.0,451.0,34.0,0.1
34-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.100000-notes/run_0,2972,8463,4045,7390,0.2462987886944818,0.446229913473424,0.0990527740189445,0.2132813423136003,fn<0_inferred,732.0,1805.0,34.0,0.1
34-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.100000-notes/run_0,2275,7828,2639,7464,0.3419780219780219,0.4327396741189844,0.1042336548767416,0.1458865610628513,fn>=0,778.0,1142.0,34.0,0.1
34-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.200000-notes/run_0,1233,7192,1053,7372,0.5198702351987023,0.4377967711301044,0.086950623982637,0.0640989988876529,fn>=0_inferred,641.0,461.0,34.0,0.2
34-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.200000-notes/run_0,2213,7746,2463,7496,0.3587889742431089,0.4238733252131547,0.105923159018143,0.1347792408985282,fn<0,794.0,1044.0,34.0,0.2
34-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.200000-notes/run_0,2068,7973,2440,7601,0.344294003868472,0.4442622950819672,0.0936718852782528,0.1359588611564028,fn>=0,712.0,1084.0,34.0,0.2
34-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.200000-notes/run_0,3048,8527,3850,7725,0.2837926509186351,0.432987012987013,0.1119741100323624,0.1954966576756186,fn<0_inferred,865.0,1667.0,34.0,0.2
34-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.200000-notes/run_0,4281,15719,4903,15097,0.3517869656622284,0.4340199877625943,0.099754918195668,0.1353775685476175,all,1506.0,2128.0,34.0,0.2
34-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.300000-notes/run_0,2119,7998,2388,7729,0.3643227937706465,0.435929648241206,0.0998835554405485,0.1301575393848462,fn<0,772.0,1041.0,34.0,0.3
34-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.300000-notes/run_0,4053,15947,4649,15351,0.3718233407352578,0.4523553452355345,0.0981695003582828,0.1318743337304822,all,1507.0,2103.0,34.0,0.3
34-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.300000-notes/run_0,1998,8100,2511,7587,0.3588588588588589,0.4898446833930704,0.0945037564254646,0.1518518518518518,fn<0_inferred,717.0,1230.0,34.0,0.3
34-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.300000-notes/run_0,2055,7847,2138,7764,0.3844282238442822,0.4083255378858746,0.1017516743946419,0.1112527080412896,fn>=0_inferred,790.0,873.0,34.0,0.3
34-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.300000-notes/run_0,1934,7949,2261,7622,0.3800413650465357,0.469703670942061,0.0964313828391498,0.1336017109070323,fn>=0,735.0,1062.0,34.0,0.3
34-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.400000-notes/run_0,1968,8083,2079,7972,0.4273373983739837,0.4579124579124579,0.1054942298043151,0.1177780527032042,fn>=0,841.0,952.0,34.0,0.4
34-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.400000-notes/run_0,3890,16110,4138,15862,0.4172236503856041,0.4521507974867085,0.1023200100870003,0.1161390440720049,all,1623.0,1871.0,34.0,0.4
34-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.400000-notes/run_0,1922,8027,2059,7890,0.4068678459937565,0.4463331714424478,0.0991128010139417,0.1144886009717204,fn<0,782.0,919.0,34.0,0.4
34-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.400000-notes/run_0,1494,7856,1326,8024,0.5093708165997323,0.447209653092006,0.094840478564307,0.0754837067209776,fn>=0_inferred,761.0,593.0,34.0,0.4
34-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.400000-notes/run_0,2396,8254,2812,7838,0.3597662771285476,0.4544807965860597,0.1099770349578974,0.1548340198691543,fn<0_inferred,862.0,1278.0,34.0,0.4
34-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.500000-notes/run_0,1800,8297,2119,7978,0.445,0.5285512033978291,0.1004011030333417,0.1349885500783415,fn<0_inferred,801.0,1120.0,34.0,0.5
34-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.500000-notes/run_0,1975,7872,1832,8015,0.4749367088607595,0.4339519650655022,0.1170305676855895,0.1009908536585365,fn<0,938.0,795.0,34.0,0.5
34-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.500000-notes/run_0,2094,7809,1626,8277,0.4512893982808023,0.2933579335793358,0.1141718013773106,0.0610833653476757,fn>=0_inferred,945.0,477.0,34.0,0.5
34-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.500000-notes/run_0,1919,8234,1913,8240,0.4210526315789473,0.4192368008363826,0.0980582524271844,0.0974010201603109,fn>=0,808.0,802.0,34.0,0.5
34-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.500000-notes/run_0,3894,16106,3745,16255,0.448382126348228,0.4264352469959946,0.1074131036604121,0.0991555941885011,all,1746.0,1597.0,34.0,0.5
34-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.600000-notes/run_0,3607,16393,3018,16982,0.5220404768505683,0.4287607687210072,0.1108821104699093,0.0789361312755444,all,1883.0,1294.0,34.0,0.6
34-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.600000-notes/run_0,1744,8283,1550,8477,0.4885321100917431,0.424516129032258,0.1005072549250914,0.0794398164916093,fn<0,852.0,658.0,34.0,0.6
34-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.600000-notes/run_0,1863,8110,1468,8505,0.5534084809447128,0.4332425068119891,0.121222810111699,0.0784217016029593,fn>=0,1031.0,636.0,34.0,0.6
34-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.600000-notes/run_0,2274,8499,2094,8679,0.4340369393139842,0.3853868194842407,0.1137227791220186,0.0949523473349805,fn<0_inferred,987.0,807.0,34.0,0.6
34-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.600000-notes/run_0,1333,7894,924,8303,0.6721680420105026,0.5270562770562771,0.1079128026014693,0.0616924246262984,fn>=0_inferred,896.0,487.0,34.0,0.6
34-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.700000-notes/run_0,1712,8246,1281,8677,0.5718457943925234,0.4277907884465261,0.1128270139449118,0.0664564637399951,fn>=0,979.0,548.0,34.0,0.7
34-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.700000-notes/run_0,3510,16490,2653,17347,0.5678062678062679,0.4281944967960799,0.1148901827405315,0.0688902365069739,all,1993.0,1136.0,34.0,0.7
34-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.700000-notes/run_0,1621,8280,1064,8837,0.6064157927205429,0.400375939849624,0.111236845083173,0.0514492753623188,fn<0_inferred,983.0,426.0,34.0,0.7
34-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.700000-notes/run_0,1798,8244,1372,8670,0.5639599555061179,0.4285714285714285,0.116955017301038,0.0713245997088791,fn<0,1014.0,588.0,34.0,0.7
34-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.700000-notes/run_0,1889,8210,1589,8510,0.5346744309158284,0.446821900566394,0.1186839012925969,0.0864799025578562,fn>=0_inferred,1010.0,710.0,34.0,0.7
34-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.800000-notes/run_0,1597,8396,1065,8928,0.6180338134001252,0.4272300469483568,0.1105510752688172,0.0541924726060028,fn<0,987.0,455.0,34.0,0.8
34-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.800000-notes/run_0,1554,8453,1013,8994,0.6351351351351351,0.4402764067127344,0.109739826551034,0.0527623328995622,fn>=0,987.0,446.0,34.0,0.8
34-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.800000-notes/run_0,1902,8643,1411,9134,0.583596214511041,0.4386959603118355,0.121523976352091,0.0716186509313895,fn<0_inferred,1110.0,619.0,34.0,0.8
34-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.800000-notes/run_0,1249,8206,667,8788,0.6917534027221778,0.4227886056971514,0.0983158852981338,0.0343650987082622,fn>=0_inferred,864.0,282.0,34.0,0.8
34-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.800000-notes/run_0,3151,16849,2078,17922,0.6264677880038083,0.4335899903753609,0.1101439571476397,0.0534749836785565,all,1974.0,901.0,34.0,0.8
34-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.900000-notes/run_0,1399,8525,781,9143,0.6726233023588277,0.4135723431498079,0.1029202668708301,0.0378885630498533,fn<0,941.0,323.0,34.0,0.9
34-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.900000-notes/run_0,1554,8522,840,9236,0.6891891891891891,0.425,0.1159592897358163,0.0418915747477118,fn>=0,1071.0,357.0,34.0,0.9
34-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.900000-notes/run_0,1522,8575,738,9359,0.6892247043363995,0.3590785907859078,0.1120846244256865,0.0309037900874635,fn>=0_inferred,1049.0,265.0,34.0,0.9
34-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.900000-notes/run_0,1431,8472,883,9020,0.6729559748427673,0.4699886749716874,0.1067627494456762,0.0489848914069877,fn<0_inferred,963.0,415.0,34.0,0.9
34-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-0.900000-notes/run_0,2953,17047,1621,18379,0.6813410091432441,0.419494139420111,0.1094727678328527,0.0398897166656889,all,2012.0,680.0,34.0,0.9
34-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-1.000000-notes/run_0,1368,8707,714,9361,0.72953216374269,0.4817927170868347,0.10661254139515,0.0395084414838635,fn>=0_inferred,998.0,344.0,34.0,1.0
34-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-1.000000-notes/run_0,2631,17369,1171,18829,0.7430634739642722,0.4227156276686593,0.1038291996388549,0.0284990500316656,all,1955.0,495.0,34.0,1.0
34-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-1.000000-notes/run_0,1302,8744,608,9438,0.7327188940092166,0.4276315789473684,0.1010807374443738,0.0297346752058554,fn>=0,954.0,260.0,34.0,1.0
34-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-1.000000-notes/run_0,1329,8625,563,9391,0.7531978931527464,0.4174067495559502,0.10659141731445,0.0272463768115942,fn<0,1001.0,235.0,34.0,1.0
34-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/34-r_fun-1.000000-notes/run_0,1263,8662,457,9468,0.7577197149643705,0.3304157549234136,0.1010773130544993,0.0174324636342646,fn<0_inferred,957.0,151.0,34.0,1.0
35-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/35-r_fun-0.000000-notes/run_0,1083,7168,912,7339,0.5577100646352724,0.4747807017543859,0.0823000408775037,0.0604073660714285,fn>=0_inferred,604.0,433.0,35.0,0.0
